amount_requested,days_since_incident,prior_claims_count,doc_confidence_score,consistency_score,has_police_report,has_medical_certificate,has_death_certificate,has_repair_estimate,document_count,policy_number_extracted,amount_vs_policy_limit_ratio,incident_on_weekend,submission_within_7_days,name_mismatch,date_mismatch,decision,claim_type_Multi-vehicle Collision,claim_type_Parked Car,claim_type_Single Vehicle Collision,claim_type_Vehicle Theft
40000.0,45,1,0.8718231089611574,0.8189524933877741,0,0,0,1,1,1,4.9674,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8399229875530222,0.6861775948447156,0,0,0,1,1,1,4.0414,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8805468653715067,0.9440822548826906,0,0,0,0,0,1,5.3648,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.7029136245059011,0.7782994492272288,0,0,0,1,1,1,7.129,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.7565037425800556,0.87820419058331,0,0,0,1,1,1,3.4855,0,0,0,0,REJECT,1,0,0,0
40000.0,45,3,0.842485825254518,0.8611492371880639,0,0,0,0,0,1,7.0753,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.9756460328608492,0.7279412155718841,0,0,0,1,1,1,2.1471,0,0,1,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8112466217029959,0.6972670294102916,0,0,0,0,0,1,1.4104,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.823067887555554,0.7369825141186541,0,0,0,1,1,1,2.2955,0,0,1,0,APPROVE,1,0,0,0
40000.0,45,5,0.9072618658119205,0.918663349539935,0,0,0,1,1,1,2.0494,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8750998996129742,0.8345107393678474,0,0,0,0,0,1,7.8881,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7866885835285166,0.7014154650076702,0,0,0,1,1,1,3.3579,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,1,0.819136754714554,0.927138577224172,0,0,0,1,1,1,5.386,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.7631329416685974,0.6219037544441227,0,0,0,1,1,1,5.7204,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9801462231477605,0.8796733499961181,0,0,0,1,1,1,3.8391,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.7378839706516342,0.7756403222997243,0,0,0,1,1,1,2.1768,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8078326675242616,0.8925161544263553,0,0,0,1,1,1,3.7857,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7074933019438032,0.9709845120973707,0,0,0,1,1,1,4.0532,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7643160526607284,0.9000136391787615,0,0,0,1,1,1,7.6551,0,0,0,1,ESCALATE,1,0,0,0
50000.0,45,3,0.9263366301302449,0.776786142124553,0,0,0,0,0,1,4.7647,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.758340817363775,0.6603902726055523,0,0,0,1,1,1,7.774,0,0,0,0,REJECT,1,0,0,0
40000.0,45,5,0.7232183867334,0.9225403903221735,0,0,1,0,1,1,4.8253,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8375914221549117,0.7842822107685486,0,0,0,1,1,1,1.5875,0,0,1,0,APPROVE,1,0,0,0
40000.0,45,3,0.7028910780730103,0.6301249293828519,0,0,0,0,0,1,3.3828,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7245821847836366,0.8876221591107464,0,0,0,1,1,1,6.4423,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9342115021732628,0.7167407863666359,0,0,0,1,1,1,3.6622,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9237272700092858,0.619555291802074,0,0,0,1,1,1,1.248,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.9653902579174198,0.9611004059896311,0,0,0,1,1,1,1.2206,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.9478094764141174,0.7932404368375641,0,0,0,1,1,1,2.278,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8981209133395472,0.7123844212692086,0,0,0,1,1,1,4.7358,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7151765286171922,0.8865546231539646,0,0,0,1,1,1,6.7262,0,0,0,0,ESCALATE,1,0,0,0
70000.0,45,1,0.9270260992161307,0.9543609510730255,0,0,0,0,0,1,4.5028,1,0,0,1,APPROVE,0,0,0,1
40000.0,45,0,0.9451981351437625,0.6001228300135022,0,0,0,0,0,1,6.0956,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9317338222738668,0.8751408740168615,0,0,0,1,1,1,5.3419,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8474589202393276,0.9068046776073686,0,0,0,1,1,1,4.4307,1,0,0,1,APPROVE,1,0,0,0
40000.0,45,3,0.7675415332083496,0.6839709709117971,0,0,0,1,1,1,2.1111,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.9451456929497307,0.7958495325640698,0,0,0,1,1,1,7.1238,1,0,0,1,ESCALATE,0,0,1,0
40000.0,45,5,0.9108772148246401,0.6357143595671743,0,0,0,1,1,1,2.5679,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.984420740572767,0.898699953006139,0,0,0,0,0,1,2.3961,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.7451508533492205,0.938982407425341,0,0,0,1,1,1,2.4335,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.7654427290850959,0.6432746629298642,0,0,0,0,0,1,1.2176,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7614214634656358,0.9265841013731339,0,0,0,1,1,1,4.2399,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9298365326101876,0.9086280681938135,0,0,0,0,0,1,2.9565,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7542031159705342,0.7387653281483589,0,0,0,1,1,1,4.4146,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7193313506487587,0.8761158119734334,0,0,0,1,1,1,3.8984,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.9895826339098324,0.6000192495577247,0,0,0,0,0,1,4.3984,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7071969913190932,0.9727190617863994,0,0,0,1,1,1,2.7324,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,3,0.942220777446071,0.8201532941233491,0,0,0,1,1,1,6.6135,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8059563840496893,0.8481355456247998,0,0,0,1,1,1,4.5064,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.9440684833297665,0.8658637654156394,0,0,0,1,1,1,2.0633,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.8608399424512321,0.8245476068873467,0,0,0,1,1,1,7.2635,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.9614730565510444,0.9427055550157852,0,0,0,1,1,1,1.3209,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,3,0.9685959660602417,0.8438807328606176,0,0,0,1,1,1,6.0008,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.702638472571425,0.963103996496189,0,0,0,1,1,1,5.5884,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7218695310379085,0.8329326488936035,0,0,0,0,0,1,1.0464,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.772604031575548,0.6684489687922266,0,0,0,0,0,1,7.2613,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8941014707454155,0.9654250223357211,0,0,0,1,1,1,2.8723,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.9575989369883368,0.8726509993439107,0,0,0,0,0,1,6.0567,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8333831658752492,0.8796955977742225,0,0,0,1,1,1,2.5775,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.876022203719537,0.9941927002286407,0,0,0,1,1,1,4.4427,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,1,0.7546649573107127,0.6300786216838317,0,0,0,1,1,1,7.7925,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.9334403818256887,0.7714370428380686,0,0,0,0,0,1,5.0808,1,0,0,0,ESCALATE,1,0,0,0
70000.0,45,1,0.9805251522925063,0.6956381571946461,0,0,0,0,0,1,2.7224,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.7778936905452333,0.8521705858854629,0,0,0,0,0,1,3.9378,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8434995259641584,0.9227246734992287,0,0,0,1,1,1,5.5703,0,0,0,0,APPROVE,0,0,0,1
40000.0,45,3,0.7249736720468484,0.9865242835569651,0,0,0,1,1,1,3.8389,0,0,0,1,ESCALATE,1,0,0,0
40000.0,45,5,0.8621496303742608,0.7818384427818881,0,0,0,1,1,1,7.3306,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8458071981355373,0.9144872922570417,0,0,0,0,0,1,7.006,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7418865804049725,0.9668206368161518,0,0,0,0,0,1,1.6011,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.8281992018042417,0.8733301730143539,0,0,0,1,1,1,6.3871,0,0,0,0,APPROVE,0,0,1,0
50000.0,45,3,0.7968903491051034,0.6970930209799084,0,0,0,1,1,1,7.5681,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.8513309538385049,0.8431416604431166,0,0,0,1,1,1,2.8768,0,0,0,1,APPROVE,0,0,1,0
40000.0,45,1,0.8698397572743517,0.9879808191268746,1,1,0,1,3,1,2.2866,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.7024637177960907,0.9950215315446261,0,0,0,1,1,1,0.5719,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.920691735055371,0.8569439294867112,0,0,0,0,0,1,1.3674,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9067741446399048,0.9547951031487957,0,0,0,0,0,1,7.7068,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8062230519998914,0.6801397455394411,0,0,0,0,0,1,3.4334,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.7153514213149572,0.6984314419808867,0,0,0,1,1,1,3.4051,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9189304365376646,0.9811550451539439,0,0,0,1,1,1,2.5001,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9770007965386585,0.6540941501979232,0,0,0,1,1,1,1.7304,0,0,0,1,ESCALATE,1,0,0,0
40000.0,45,5,0.769643962846384,0.6764425752373916,0,0,0,1,1,1,4.3159,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7938221379837409,0.7682194396480206,0,0,0,0,0,1,5.9239,0,0,1,0,APPROVE,0,0,1,0
40000.0,45,0,0.7533057379497263,0.8358337151013402,1,0,0,0,1,1,4.631,1,0,0,1,APPROVE,1,0,0,0
40000.0,45,3,0.8673114757700034,0.8415268875873086,0,0,0,0,0,1,0.7659,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.744904004447762,0.7167904034662258,0,0,0,1,1,1,6.526,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8032962436038,0.9682455591801393,0,0,0,1,1,1,7.487,0,0,0,1,ESCALATE,1,0,0,0
40000.0,45,3,0.9021337740409362,0.9660399630431451,0,0,0,0,0,1,3.8028,0,0,0,0,APPROVE,0,0,0,1
40000.0,45,5,0.862433635072711,0.756827221220949,0,0,0,0,0,1,3.2485,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.8120741436551012,0.7737167077721189,0,0,0,1,1,1,2.2239,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.8218723845241871,0.8809988467295646,0,0,0,1,1,1,2.764,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8630121559607365,0.8651983585595603,0,0,0,1,1,1,5.3334,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,1,0.7017007710872767,0.752918805984385,0,0,0,1,1,1,6.2761,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7227678618515468,0.7656977006084014,0,0,0,1,1,1,2.9916,1,0,0,1,ESCALATE,1,0,0,0
40000.0,45,3,0.9555648396512734,0.7392155773686155,0,0,1,1,2,1,3.0475,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7225849068364743,0.6941540027813231,0,0,0,1,1,1,3.8833,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,1,0.9049730429010465,0.7832553451696559,0,0,0,1,1,1,1.7765,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9668110675916253,0.8745736527610162,0,0,0,0,0,1,7.4541,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.778498245247502,0.8967866821257171,0,0,0,1,1,1,5.7909,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8074425167472591,0.9115494593023851,0,0,0,1,1,1,3.7519,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8649872076949677,0.7498928053812486,0,0,0,1,1,1,1.417,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9556956011951896,0.9058543977139895,0,0,0,1,1,1,6.8662,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.9731526203055219,0.60260652627675,0,0,0,1,1,1,4.1279,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.9144733419522677,0.7908199750867528,0,0,0,1,1,1,6.4766,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7251197306478612,0.9175617600530763,0,0,0,1,1,1,0.7505,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8940547051051067,0.8520178882565412,0,0,0,1,1,1,2.5524,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.8189880793430719,0.789625249661803,0,0,0,1,1,1,5.1657,0,0,0,0,REJECT,1,0,0,0
40000.0,45,3,0.8365032898524078,0.8578568026425397,0,0,0,1,1,1,4.1594,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.7142530332001013,0.9627784012594656,0,0,0,0,0,1,2.713,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7554080204104439,0.826552720244083,0,0,0,1,1,1,2.0085,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.9292489461847578,0.9199144765840425,0,0,0,1,1,1,2.7636,0,0,1,1,REJECT,1,0,0,0
40000.0,45,3,0.8316480615838793,0.992297090090079,0,0,0,0,0,1,6.0675,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7874820500730332,0.8822272808302267,0,0,0,1,1,1,1.8778,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8113655314498378,0.8293303055556254,0,0,0,1,1,1,4.9536,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9477758588644473,0.6149943788501361,0,0,0,1,1,1,3.6776,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,1,0.9172097150474374,0.749791159301835,0,0,0,0,0,1,6.2228,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.7789714651825139,0.8261770934060473,0,0,0,1,1,1,2.0121,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.7340755336615882,0.918882628682413,0,0,0,1,1,1,2.5257,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.7730794842767807,0.7752419158590305,0,0,0,1,1,1,3.4902,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9670193708058727,0.9840233103059094,0,0,0,1,1,1,1.7493,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.868660762976429,0.70871750104947,0,0,0,1,1,1,3.959,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.854709260535987,0.8978268780841265,0,0,0,0,0,1,3.6204,0,0,0,0,APPROVE,1,0,0,0
50000.0,45,0,0.8729541439108138,0.767612566833651,0,0,0,1,1,1,7.9256,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8061481970664894,0.7943953978263624,0,0,0,1,1,1,4.954,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.9340610358926587,0.9210008135461761,0,0,0,0,0,1,1.021,0,0,0,0,APPROVE,0,0,1,0
70000.0,45,0,0.8517530122970725,0.7184861046606822,0,0,0,1,1,1,3.9496,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7338568918029507,0.6387248226380572,0,0,0,1,1,1,7.0888,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7374288862004282,0.8081022338453708,0,0,0,1,1,1,7.0008,0,0,0,0,APPROVE,0,0,0,1
40000.0,45,0,0.8556891524857593,0.8115178447214995,0,0,0,1,1,1,7.7135,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.9716053632405434,0.9188671088901494,0,0,0,0,0,1,7.2067,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.7894221152860976,0.9873276824928408,0,0,0,1,1,1,1.8222,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.9521669389691734,0.6221202745313393,0,0,0,1,1,1,0.5268,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.921587720107875,0.8366757894972435,0,0,0,1,1,1,5.1219,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7718656084430029,0.8725114121259199,0,0,0,1,1,1,5.7683,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.7105388170117103,0.9943205402994086,0,0,0,1,1,1,1.4841,0,0,1,0,APPROVE,0,0,1,0
40000.0,45,3,0.729535706891291,0.9770360857107646,0,0,0,1,1,1,1.7513,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.9112632408157576,0.8849803058847909,0,0,0,1,1,1,7.7231,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7579042240317875,0.8087157644977864,0,0,0,1,1,1,7.5787,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8076685669465642,0.6646095689197045,0,0,0,1,1,1,1.6773,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8454927581418632,0.7536706220817669,0,0,0,1,1,1,2.3526,0,0,1,0,APPROVE,0,0,1,0
40000.0,45,0,0.9103857688505472,0.8340489300228617,0,0,0,1,1,1,7.1909,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.7328370547451464,0.8900801586383015,0,0,0,1,1,1,3.7624,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,1,0.8178462575304638,0.854159822991645,0,0,0,1,1,1,6.4855,1,0,0,1,APPROVE,0,0,1,0
40000.0,45,0,0.8406711436513816,0.8856491207310965,0,0,0,1,1,1,3.4699,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8568398485517464,0.771661001820759,0,0,0,1,1,1,6.0229,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9373245860046129,0.8910509162284036,0,0,0,0,0,1,3.4762,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7497866765625328,0.6574965024078877,0,0,0,1,1,1,7.2438,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.9342711210297204,0.6650345247052454,0,0,0,1,1,1,2.9418,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.9009347440320291,0.6651328583317851,0,0,0,1,1,1,4.4234,0,0,0,0,REJECT,1,0,0,0
40000.0,45,1,0.8612025361176981,0.9563459828143104,1,0,0,1,2,1,4.4132,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9028630824167458,0.6304136253234538,0,0,0,1,1,1,5.3665,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.8194851442959803,0.9206033490933904,0,0,0,0,0,1,2.8003,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7401352999307561,0.6934283592186948,0,0,0,1,1,1,5.32,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8930719196769565,0.7873719761981003,0,0,0,0,0,1,1.5578,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8521549689388305,0.9663826381862712,0,0,1,0,1,1,7.2021,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8854186921574049,0.8343748918750027,0,0,0,0,0,1,1.5813,0,0,0,0,APPROVE,1,0,0,0
70000.0,45,1,0.7980196464982621,0.6840470744929434,0,0,0,1,1,1,6.8022,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9629913074285523,0.7136360241275228,0,0,0,0,0,1,5.6986,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.8703372618869173,0.9681786495583142,0,0,0,1,1,1,3.058,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7247667204443534,0.7708575700439914,0,0,0,1,1,1,2.9557,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8304431573042843,0.8347941932027158,0,0,0,1,1,1,7.7453,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9193432558756539,0.7839728786501555,0,0,0,0,0,1,1.9624,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.930299022902359,0.7513752352193799,0,0,0,0,0,1,5.9222,0,0,0,0,REJECT,1,0,0,0
40000.0,45,3,0.84343314530149,0.6893116507729607,0,0,0,1,1,1,1.8776,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.9594767955410772,0.8744766001938409,0,0,0,1,1,1,7.2905,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,1,0.7776238467863462,0.8872968105088481,0,0,0,1,1,1,6.0645,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8190736221990973,0.7099540366429598,0,0,0,1,1,1,7.4953,0,0,0,0,REJECT,1,0,0,0
40000.0,45,5,0.9605931040650013,0.9156043372219321,0,0,0,1,1,1,7.0933,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9599144477767578,0.9418140801206718,0,0,0,1,1,1,4.6212,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8988567029591574,0.9682700384958521,0,0,0,1,1,1,1.6417,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9491043586654438,0.6644849655673479,0,0,1,0,1,1,2.1609,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7257442474173075,0.7215694734453065,0,0,0,1,1,1,2.0136,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.9508485431002551,0.9441413390014782,1,0,0,1,2,1,2.1548,0,0,0,0,APPROVE,0,0,1,0
50000.0,45,5,0.7929797728995658,0.6794160811311576,0,0,0,1,1,1,4.0731,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,5,0.7517161386041827,0.6013873836973981,0,0,0,0,0,1,7.0085,0,0,1,0,APPROVE,0,0,1,0
40000.0,45,1,0.7694172525391934,0.9483309241006538,0,0,0,0,0,1,0.6734,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8212108673240273,0.7305797767005477,0,0,0,0,0,1,2.2886,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.7728456813352955,0.76579901005558,0,0,0,1,1,1,4.976,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,5,0.7929645999447847,0.7785336102882552,0,0,0,1,1,1,6.9899,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7391437609607762,0.9393098402668913,0,0,0,1,1,1,2.7311,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7858912620121096,0.7351568578373842,0,0,0,1,1,1,3.369,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8659623062171803,0.9569119543425927,0,0,0,1,1,1,3.3007,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.8281375753464085,0.8467756552192192,0,0,0,1,1,1,2.7027,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8005484407584142,0.8109146896134737,0,0,0,0,0,1,5.7407,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.916471117368563,0.730245802850985,0,0,0,0,0,1,5.4186,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.9591178917040621,0.6974846785124743,0,0,0,1,1,1,6.8246,1,0,0,1,APPROVE,1,0,0,0
40000.0,45,3,0.9194688746416951,0.8496233771109395,0,0,0,1,1,1,7.3818,0,0,0,1,ESCALATE,1,0,0,0
40000.0,45,0,0.796280203614127,0.7787576640226305,0,0,0,1,1,1,7.2536,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9158882286728905,0.9642064039728026,0,0,0,1,1,1,4.5512,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.7440742529174749,0.7966554864456199,0,0,0,0,0,1,1.8927,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.7377922165464743,0.8047179666804765,0,0,0,1,1,1,2.1662,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.800231840740486,0.7666893124544003,0,0,0,1,1,1,4.9269,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9342336870227765,0.915705198796514,0,0,0,1,1,1,7.388,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.7714409917002675,0.7699356792437082,0,0,0,1,1,1,4.4782,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.718343488580617,0.707736799899902,0,0,0,1,1,1,7.518,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.738195765209843,0.9448123497174039,0,0,0,1,1,1,2.4669,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.9490360408735783,0.8387312885460961,0,0,0,1,1,1,1.1476,0,0,0,0,APPROVE,0,0,1,0
40000.0,12,0,0.8837971525767134,0.8366040879076007,0,0,0,1,1,1,6.4722,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.7734283373772932,0.8443288828655706,0,0,0,1,1,1,7.0954,0,0,0,0,REJECT,1,0,0,0
40000.0,45,1,0.8610357893451726,0.8875358992822666,0,0,0,1,1,1,3.8606,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8529980905033516,0.7252271957250267,0,0,0,0,0,1,1.2683,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.8900764337477918,0.6135377483332011,0,0,0,1,1,1,0.8175,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7676243907822687,0.9242372643508039,0,0,0,1,1,1,0.9692,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9506768662863754,0.651562021552655,0,0,0,1,1,1,3.7934,0,0,1,0,ESCALATE,1,0,0,0
40000.0,45,1,0.7897168830032038,0.8887278948842177,0,0,0,1,1,1,2.2611,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9012981796531087,0.6329261193149315,0,0,0,1,1,1,3.9644,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,1,0.7046761474479423,0.7501231368113969,0,0,0,1,1,1,4.1637,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.8080705676693026,0.6252104279326153,0,0,0,0,0,1,3.9357,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.8019958472080544,0.8088854718510898,0,0,0,0,0,1,5.1494,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8576104842890742,0.86125430911263,0,0,0,1,1,1,5.5955,1,0,0,0,APPROVE,0,0,1,0
